gene_ID,ks_stat,gene_length,mutant_counts,co_counts
CkIIalpha,0.06115237096264142,337,2113,2140
CkIIalpha,0.06115237096264142,337,2113,2140
CkIIalpha,0.06115237096264142,337,2113,2140
CG33217,0.08964406537269998,700,372,424
alpha-Cat,0.054310717090953003,918,640,808
alpha-Cat,0.13695437572982505,373,229,278
AGO3,0.08786742933957825,868,664,633
AGO3,0.08786742933957825,868,664,633
AGO3,0.09296896137348265,867,645,611
AGO3,0.08786742933957825,868,664,633
CG17454,0.09095649306568444,244,211,186
CG17454,0.1065615337388931,231,205,173
CG40045,0.11758549845381627,168,442,580
CG40045,0.11731220812968302,169,442,581
CG40045,0.1592506186674686,133,313,422
mRpS5,0.11436202584455402,408,717,618
mRpS5,0.11436202584455402,408,717,618
MED21,0.107355111891694,143,126,193
MED21,0.107355111891694,143,126,193
vtd,0.03624546944234881,716,602,761
vtd,0.04969725925902169,634,498,641
RpL15,0.12621626310660278,205,1884,2334
RpL15,0.12621626310660278,205,1884,2334
RpL15,0.12621626310660278,205,1884,2334
RpL15,0.12621626310660278,205,1884,2334
RpL15,0.12621626310660278,205,1884,2334
RpL15,0.12621626310660278,205,1884,2334
RpL15,0.12621626310660278,205,1884,2334
RpL15,0.12621626310660278,205,1884,2334
Dbp80,0.11636498416757535,280,250,276
Dbp80,0.22778460926988486,448,342,493
Dbp80,0.29278815376898015,317,177,320
Dbp80,0.22863695069064638,482,344,498
Dbp80,0.09116051929167279,355,288,313
eIF4B,0.030765170409969317,393,1132,1391
eIF4B,0.02733258454457213,460,1279,1578
eIF4B,0.03259097931340449,390,1124,1375
eIF4B,0.033706044074532926,391,1130,1379
Parp,0.061861455950245614,995,742,811
Alg-2,0.13219361543917763,179,271,336
Tim17b,0.07513444784648071,174,655,565
Tim17b,0.07513444784648071,174,655,565
CG14641,0.055718436149353456,419,256,383
Skp2,0.1027175393710561,560,335,326
Skp2,0.1027175393710561,560,335,326
CG1103,0.19928945564446626,231,149,122
CG1103,0.19928945564446626,231,149,122
lost,0.050092837358360454,546,3179,3632
eIF3a,0.12843210676401556,1141,1332,3094
eIF3a,0.12843210676401556,1141,1332,3094
CG9775,0.0605662918684341,422,287,438
CG9775,0.0605662918684341,422,287,438
CG9775,0.1043183916035525,316,183,296
CG9775,0.0605662918684341,422,287,438
Karybeta3,0.06011399388708705,1106,1618,2146
Karybeta3,0.06011399388708705,1106,1618,2146
eIF3f1,0.1350245000186731,281,269,367
tacc,0.1326100823430807,246,159,328
tacc,0.1326100823430807,246,159,328
tacc,0.1326100823430807,246,159,328
tacc,0.1326100823430807,246,159,328
tacc,0.08420278460575298,1214,618,1257
tacc,0.08869477413149973,1227,618,1270
tacc,0.08869477413099408,1228,618,1270
Ubc6,0.08746775964838992,152,222,167
Ubc6,0.08746775964838992,152,222,167
CG12163,0.056409798674496664,476,605,936
CG12163,0.06340590497323398,615,606,948
CG12173,0.20472469085967746,257,172,161
mtd,0.11406681313974254,211,174,325
mtd,0.11406681314111455,214,174,325
mtd,0.047943503367805396,1271,811,2026
mtd,0.11435910796737514,193,174,325
mtd,0.11435910796737514,193,174,325
mtd,0.11264396367676932,268,174,325
mtd,0.0725209538919872,870,608,1546
mtd,0.07252095389135038,872,608,1546
mtd,0.0656075643602867,1013,647,1638
mtd,0.06123775737760406,1026,673,1685
mtd,0.06582785059657126,1056,673,1685
mtd,0.06167036598857156,1034,673,1689
mtd,0.05311442380162967,1159,764,1925
mtd,0.047943503367805396,1271,811,2026
mtd,0.049535379691034054,1247,801,2014
mtd,0.047943503367805396,1271,811,2026
mtd,0.0476909993130189,1315,811,2026
mtd,0.053149042312658934,1345,811,2026
mtd,0.06270777671397887,1107,663,1673
mtd,0.06270777671397887,1107,663,1673
mtd,0.06847872180900705,1128,663,1677
mtd,0.06794386103950378,1181,663,1673
mtd,0.07156062282690745,790,579,1467
CG11999,0.1403557189062296,217,115,117
CG1161,0.06954471233581483,228,218,387
CG1161,0.06796505837156264,222,199,358
Prosbeta7,0.15801363229450383,269,891,920
Prosbeta7,0.15801363229450383,269,891,920
RpII18,0.18788209585826762,132,195,354
RpL35A,0.12098506063556524,158,1090,1930
Rheb,0.09244070132729654,183,259,367
Rheb,0.09244070132729654,183,259,367
Vha26,0.21961876332607821,227,547,744
Vha26,0.21961876332607821,227,547,744
Vha26,0.21961876332607821,227,547,744
kra,0.0442177161805859,423,1805,2371
kra,0.0442177161805859,423,1805,2371
kra,0.0442177161805859,423,1805,2371
kra,0.0442177161805859,423,1805,2371
kra,0.0442177161805859,423,1805,2371
kra,0.0442177161805859,423,1805,2371
kra,0.0442177161805859,423,1805,2371
RpL13A,0.08033370883914054,206,1418,2208
RpL13A,0.10402039585110656,102,366,731
CG31549,0.15745944695700165,258,239,307
CG31549,0.15745944695700165,258,239,307
CG12171,0.08876665975699671,258,300,445
Sec23,0.05664267791753588,774,631,933
Sec23,0.05664267791753588,774,631,933
Sec23,0.0575008538260742,781,634,933
Sec23,0.05750085382610676,782,634,933
Sec23,0.05664267791753588,774,631,933
Sec23,0.05664267791753588,774,631,933
Sec23,0.0575008538260742,781,634,933
elm,0.12297126850095119,190,143,300
elm,0.12297126850095119,190,143,300
CG2182,0.06175321095687991,672,677,1063
CG2091,0.0771604316964255,375,295,428
Hat1,0.05979670819730662,406,380,588
Hat1,0.05979670819730662,406,380,588
Rpn5,0.05204560027376948,503,1003,1219
CG1218,0.07623891729341842,450,310,381
PSMG1,0.21179084836643758,236,161,282
dgrn,0.109614979055144,313,217,260
dgrn,0.10708919945708589,320,217,261
dgrn,0.12164283032776013,206,172,212
Rm62,0.07170253482319416,579,873,1243
Rm62,0.08533169730635232,486,589,897
Rm62,0.07170253482319416,579,873,1243
Rm62,0.08376417567978808,720,902,1309
Rm62,0.07170253482319416,579,873,1243
Rm62,0.07170253482319416,579,873,1243
Rm62,0.07335009589167435,576,873,1244
Rm62,0.07335009589167435,576,873,1244
Rm62,0.07170253482319416,579,873,1243
Rm62,0.08571273136334329,479,589,897
Rm62,0.08718574894205516,474,595,900
Rm62,0.08611771441491878,459,589,896
SmD2,0.120795183125329,120,280,364
twr,0.13152034236771737,186,120,154
CG1943,0.09930545378656791,119,697,680
CG1943,0.09930545378656791,119,697,680
CG1943,0.09930545378656791,119,697,680
CG1943,0.09930545378656791,119,697,680
Ref1,0.06328298425329848,267,370,692
alphaTub84B,0.08615662848885564,451,4376,6760
MAGE,0.10974243505566234,233,153,151
alphaTub84D,0.04121725934323284,451,1167,1797
sgll,0.05557420245822242,247,125,239
mRpS9,0.09967968851330622,396,249,316
EMC1,0.03270065394333865,909,458,800
EMC1,0.02970494910629977,916,470,803
EMC1,0.03270065394333865,909,458,800
EMC1,0.02970494910629977,916,470,803
CD98hc,0.10295476814508453,566,401,493
CD98hc,0.10295476814478466,568,401,493
CD98hc,0.10260114204971996,630,410,506
CD98hc,0.10295476814508453,566,401,493
CG7878,0.0675795072994051,704,496,626
Arl8,0.06242802012943277,187,108,179
Arl8,0.06242802012943277,187,108,179
Arl8,0.06242802012943277,187,108,179
RpA-70,0.0956011728133318,604,1083,1484
Mcm2,0.07467764468629201,888,742,1021
Sgt1,0.18269105369544167,179,102,133
CG7483,0.13904564053357105,400,353,417
CG7443,0.0993519704417507,132,183,358
CG7443,0.09891784425496941,140,188,373
DppIII,0.09818490974956195,724,1002,1378
DppIII,0.09983583253320938,787,1008,1383
pch2,0.0519170803099368,422,238,296
pch2,0.0519170803099368,422,238,296
mRpS18A,0.09844882892072179,156,88,111
Dhod,0.0974104156307003,406,252,233
Dhod,0.0974104156307003,406,252,233
bel,0.07435971881001568,802,1581,1871
bel,0.0745913079702068,799,1581,1871
CG8036,0.10996145892187725,627,1657,2236
CG8036,0.10996145892187725,627,1657,2236
CG8036,0.10536532479382821,581,1599,2179
TMEM216,0.11643211779767759,137,102,74
TMEM216,0.11643211779767759,137,102,74
TMEM216,0.11643211779767759,137,102,74
CG8223,0.03431074708471793,493,781,1403
CG8223,0.03431074708471793,493,781,1403
CCT7,0.11571115520145869,545,1118,1433
aqz,0.15308384707465345,286,300,381
aqz,0.15308384707465345,286,300,381
aqz,0.15308384707465345,286,300,381
aqz,0.15308384707465345,286,300,381
IscU,0.08435002783442802,155,129,195
ScsbetaA,0.05198367801132886,452,672,1082
ScsbetaA,0.05198367801113912,453,672,1082
ScsbetaA,0.04898687037756011,503,669,1081
ScsbetaA,0.04898687037737359,504,669,1081
ScsbetaA,0.05198367801132886,452,672,1082
ScsbetaA,0.05198367801113912,453,672,1082
ScsbetaA,0.04898687037756011,503,669,1081
ScsbetaA,0.04898687037737359,504,669,1081
CG11980,0.11486653180049688,359,571,746
CG11980,0.11430572137426376,360,571,746
CG11980,0.10987785123651272,346,564,745
Prosbeta3,0.10832465680243397,206,796,970
D1,0.040914912653982394,356,521,742
D1,0.040914912653982394,356,521,742
D1,0.040914912653982394,356,521,742
ATP6AP2,0.054228924874169415,321,506,708
TrpRS,0.09938354311156838,431,220,260
CG45050,0.07663561366044358,200,159,216
CG45050,0.07663561366044358,200,159,216
CG45050,0.07663561366044358,200,159,216
CG45050,0.07663561366044358,200,159,216
CG45050,0.07663561366044358,200,159,216
CG45050,0.07663561366044358,200,159,216
CG45050,0.13007649077233924,184,95,130
CG45050,0.13007649077233924,184,95,130
CG34117,0.3385352397305493,102,77,100
RpL34b,0.07234004060449589,169,1054,2797
RpL34b,0.07234004060449589,169,1054,2797
RpL34b,0.07234004060449589,169,1054,2797
RpL34b,0.07234004060449589,169,1054,2797
GstZ1,0.08770434759124929,247,162,171
CG8149,0.10514072802326202,309,260,421
rump,0.07717347119049833,215,169,325
rump,0.03863668996046188,633,550,1002
mRpL47,0.13042932755071202,272,158,149
RnpS1,0.05477551323116911,375,268,426
Kap-alpha3,0.0517722305131364,515,1489,1582
Kap-alpha3,0.0517722305131364,515,1489,1582
Kap-alpha3,0.0517722305131364,515,1489,1582
Kap-alpha3,0.0517722305131364,515,1489,1582
Calr,0.09786368102134824,407,1821,2226
Calr,0.09786368102134824,407,1821,2226
p23,0.0693758859149142,185,752,1086
p23,0.0693758859149142,185,752,1086
eca,0.06118049651229804,217,209,202
p24-2,0.09628351266726315,245,180,176
p24-2,0.09628351266726315,245,180,176
PpD3,0.08904217372003492,521,318,484
PpD3,0.08904217372003492,521,318,484
PpD3,0.08904217372003492,521,318,484
CG8507,0.07764960555688283,380,1378,1310
tws,0.046836154168051314,444,571,801
tws,0.04563141887320754,500,579,813
tws,0.04563141887320754,500,579,813
tws,0.046836154168051314,444,571,801
tws,0.046836154168051314,444,571,801
tws,0.046836154168051314,444,571,801
tws,0.046836154168051314,444,571,801
tws,0.04563141887320754,500,579,813
tws,0.046836154168051314,444,571,801
pont,0.15098705688348113,457,452,640
sle,0.036385083154998,1431,869,1113
sle,0.038238669690314975,1421,868,1107
CG12592,0.07199571939804561,675,423,475
CG14688,0.09775615823781336,289,231,428
MED7,0.09452168784867404,221,126,174
fau,0.2997985987369996,132,100,100
Rbp1,0.2610430891174313,136,112,159
Rbp1,0.17268644662597366,145,74,132
Art1,0.08787964347402699,377,477,594
Mcm5,0.05244062932039656,734,693,937
CG4511,0.08334759048321772,217,226,386
CG4511,0.08334759048321772,217,226,386
CG4570,0.07961739304596094,276,180,151
Fdh,0.0406525757183266,380,928,1107
Adk3,0.0851837069489294,217,161,167
Adk3,0.0851837069489294,217,161,167
Adk3,0.0851837069489294,217,161,167
Adk3,0.0851837069489294,217,161,167
SdhC,0.17015207577819774,172,159,230
SdhC,0.17015207577819774,172,159,230
Tctp,0.09454516627175008,173,379,632
Tctp,0.09454516627175008,173,379,632
RpS25,0.10260267104639176,118,763,1307
RpS25,0.10260267104639176,118,763,1307
RpL3,0.17462563265759679,162,416,1146
RpL3,0.09315047558311201,417,3097,5356
RpL3,0.1761794671168273,139,420,1146
RpL3,0.09315047558311201,417,3097,5356
CG17734,0.11407653195560213,102,272,260
CG17734,0.15341526023129393,107,108,81
CG5214,0.08390126977787124,469,428,511
mRpL40,0.1527967203704207,197,99,131
mgr,0.1198872295434511,195,165,133
RpL24-like,0.1499243717987506,192,230,523
fabp,0.12330692274086186,158,1516,1542
fabp,0.11169476443365511,131,1725,1745
fabp,0.1480310435030519,118,1276,1266
Jupiter,0.2680883045033902,186,99,145
Jupiter,0.1065004268325348,198,276,354
Jupiter,0.10648464833152843,209,276,354
Jupiter,0.15122725991746766,106,173,234
Jupiter,0.0872838344385427,192,295,388
Jupiter,0.08728383443427234,198,295,388
Jupiter,0.08778275959962267,203,295,388
CG14715,0.1390793719516678,139,275,380
Ho,0.08423425368761761,297,193,267
glo,0.04795683398252237,587,342,547
glo,0.1658745872254035,180,106,188
glo,0.04795683398252237,587,342,547
COX5A,0.11463927316709221,150,545,854
COX5A,0.11463927316709221,150,545,854
COX5A,0.11463927316709221,150,545,854
COX5A,0.11463927316709221,150,545,854
mfas,0.16079929619981376,797,799,850
mfas,0.17110906446434215,816,822,903
mfas,0.1714639957095957,817,822,904
mfas,0.17110906446434215,816,822,903
mfas,0.1714639957095957,817,822,904
mfas,0.1714341906703588,840,823,904
mfas,0.17182518793092144,841,823,905
mfas,0.1714341906703588,840,823,904
mfas,0.17182518793092144,841,823,905
mfas,0.1714639957095957,817,822,904
mfas,0.16696001216562928,882,843,925
mfas,0.16696001216562928,882,843,925
mfas,0.1668884541910487,906,844,926
mfas,0.16696001216562928,882,843,925
mfas,0.1714639957095957,817,822,904
mfas,0.17182518793092144,841,823,905
CG10038,0.13737778034067682,310,172,185
CG10038,0.13040819748859,326,172,187
GstD1,0.030740612827910074,210,3519,4883
GstD1,0.030740612827910074,210,3519,4883
CG17202,0.1630834401136293,182,294,520
Pp1-87B,0.1155801662250871,303,499,620
CG5641,0.05157757059996915,397,256,370
Prosalpha2,0.11719039187112046,235,541,644
Aos1,0.06406310470180265,338,618,809
Srlp,0.13140173307208605,379,307,545
Desat1,0.0676496737596573,384,1595,1851
Desat1,0.0676496737596573,384,1595,1851
Desat1,0.0676496737596573,384,1595,1851
Desat1,0.0676496737596573,384,1595,1851
Desat1,0.0676496737596573,384,1595,1851
Vha55,0.11293726395797182,491,1432,1757
Vha55,0.11293726395797182,491,1432,1757
Vha55,0.11293726395797182,491,1432,1757
Snx3,0.18709274904382966,168,125,216
Snx3,0.18709274904382966,168,125,216
Arp1,0.09709170699385986,377,305,423
CG12279,0.18372477099610285,111,114,109
Men,0.04098776144956573,579,1151,2527
Men,0.04062239536189122,760,1252,2719
Men,0.04040621988816451,764,1258,2732
grsm,0.0430131911869735,559,526,629
grsm,0.03800805167967114,656,520,619
Paip2,0.1470641405224311,125,101,176
Paip2,0.1470641405224311,125,101,176
CG8031,0.1633435108803879,296,185,220
CtBP,0.06769908810213099,387,334,624
CtBP,0.06769908810213099,387,334,624
CtBP,0.06958715592581544,384,333,624
CtBP,0.05299557606281091,380,344,628
CtBP,0.05090783168823776,477,402,727
CtBP,0.04363801212417939,477,397,726
CtBP,0.05050044158375788,482,404,728
CtBP,0.06769908810213099,387,334,624
CtBP,0.06769908810213099,387,334,624
CtBP,0.051257293825643924,474,401,727
pic,0.045077104229435117,1141,572,656
CG32473,0.07217090704927176,1013,788,946
CG32473,0.05949840059433864,1026,908,1098
CG32473,0.06142658815931468,904,869,1051
Droj2,0.07270216863193502,404,687,1136
Droj2,0.07270216863193502,404,687,1136
Droj2,0.07270216863193502,404,687,1136
Droj2,0.07270216863193502,404,687,1136
Droj2,0.07270216863193502,404,687,1136
GILT1,0.03378948926630876,251,1016,1471
Act87E,0.12658926754432887,377,955,1264
Act87E,0.12658926754432887,377,955,1264
Act87E,0.12658926754432887,377,955,1264
sqd,0.14428990973507932,309,659,1275
sqd,0.14428990973507932,309,659,1275
sqd,0.14259357280641916,345,660,1277
sqd,0.06363264010330666,179,217,296
sqd,0.20223220423994798,322,809,1327
rin,0.03924662549815161,691,1120,1724
rin,0.03924662549815161,691,1120,1724
rin,0.03924662549815161,691,1120,1724
rin,0.03924662549815161,691,1120,1724
Hrb87F,0.22257064034446195,386,282,416
Hrb87F,0.22257064034446195,386,282,416
Hrb87F,0.22257064034446195,386,282,416
Hrb87F,0.22257064034446195,386,282,416
B52,0.1805052440950915,351,532,646
B52,0.18050524409270563,356,532,646
B52,0.18050524409270563,356,532,646
B52,0.19323312164017936,330,428,543
B52,0.1805052440950915,351,532,646
B52,0.2058554447688306,136,151,254
B52,0.2058554447688306,136,151,254
B52,0.20816298649219156,148,151,253
B52,0.1805052440950915,351,532,646
B52,0.20816298649219156,148,151,253
primo-1,0.05992284557303118,156,178,321
primo-1,0.05992284557303118,156,178,321
CG9286,0.10264401956326608,298,181,305
Dip-B,0.04893207101486963,509,3337,4657
Dip-B,0.04893207101486963,509,3337,4657
Dip-B,0.04893207101486963,509,3337,4657
Dip-B,0.04893207101486963,509,3337,4657
rdx,0.1234219346197531,407,639,973
rdx,0.1234219346197531,407,639,973
rdx,0.11841982805285406,830,641,987
rdx,0.12920920959613585,404,630,964
rdx,0.12006451749457586,375,620,921
CG9922,0.14610619011315812,125,250,409
CG9922,0.14610619011315812,125,250,409
RpII15,0.09396471176849852,130,77,116
RpII15,0.09396471176849852,130,77,116
RpII15,0.09396471176849852,130,77,116
His4r,0.07477750305776767,104,3140,3781
His4r,0.07477750305776767,104,3140,3781
His4r,0.07477750305776767,104,3140,3781
His4r,0.07477750305776767,104,3140,3781
BigH1,0.03887222572308491,354,1106,1846
eff,0.08216216152990352,148,753,635
eff,0.08216216152990352,148,753,635
eff,0.08216216152990352,148,753,635
UQCR-C1,0.07337120961724408,471,823,1004
UQCR-C1,0.07337120961724408,471,823,1004
RpS5b,0.16038553003531542,231,614,893
RpS5b,0.09438429958864014,181,343,622
VhaPPA1-1,0.11612235623572767,213,228,318
VhaPPA1-1,0.11612235623572767,213,228,318
GlyS,0.04918442977617177,710,581,761
GlyS,0.0494114003488908,690,581,760
GlyS,0.0494114003488908,690,581,760
GlyS,0.0494114003488908,690,581,760
Spn88Ea,0.08246914416531126,428,559,952
Spn88Ea,0.08246914416531126,428,559,952
Caf1-55,0.06017253674995837,430,780,999
Caf1-55,0.06014170891100401,431,780,999
mRpS10,0.1385806624982519,164,123,197
mRpS10,0.1387451069206339,174,123,197
Hsc70-4,0.031489907530120154,652,8079,14672
Hsc70-4,0.031489907530120154,652,8079,14672
Hsc70-4,0.031489907530120154,652,8079,14672
Hsc70-4,0.031489907530120154,652,8079,14672
Hsc70-4,0.031489907530120154,652,8079,14672
Hsc70-4,0.031489907530120154,652,8079,14672
Hsc70-4,0.031489907530120154,652,8079,14672
eIF2gamma,0.1329363025747965,476,472,627
eIF2gamma,0.11338295578240914,468,452,567
eIF2gamma,0.1329363025747965,476,472,627
Set,0.21018447972975013,270,263,350
ATPsynO,0.11702697388447858,210,847,979
Tm1,0.07527627234054055,283,207,389
Tm1,0.06723543182444663,285,229,434
Tm1,0.07852556383549947,286,195,371
Tm1,0.08759212960671033,286,172,331
Tm1,0.06383218250847533,253,246,470
Tm1,0.07846756197743907,251,212,399
Tm1,0.08498709578867622,251,189,359
mRpL9,0.1357045723724274,249,137,218
Fkbp39,0.052411890131326744,358,1304,1927
Surf4,0.08141106328972447,271,217,246
Trax,0.04935871066345332,299,183,208
Trax,0.04935871066345332,299,183,208
Act88F,0.1171936756302634,377,268,570
Acyp2,0.3728518772677104,103,62,71
Acyp2,0.3728518772677104,103,62,71
Arpc3A,0.0859096768470175,178,191,268
Arpc3A,0.0859096768470175,178,191,268
ND-23,0.1451785581655265,218,170,205
CG10407,0.10758794483561795,260,175,286
CG10407,0.10758794483739653,264,175,286
CG10407,0.10758794483561795,260,175,286
Akt1,0.05853871611262107,531,306,370
Akt1,0.05275906364016676,612,357,413
Akt1,0.05853871611262107,531,306,370
Akt1,0.05853871611262107,531,306,370
Akt1,0.05853871611262107,531,306,370
CG5903,0.22194199858911218,227,161,144
CG5903,0.22194199858911218,227,161,144
CG5903,0.22194199858911218,227,161,144
Bin1,0.07913912682511866,151,175,194
Bin1,0.07913912682511866,151,175,194
Bin1,0.07913912682511866,151,175,194
mtSSB,0.12460924908505522,147,355,472
bor,0.06332468578632167,605,317,425
bor,0.06332468578632167,605,317,425
SF2,0.06526926834003616,256,584,783
SF2,0.06526926834003616,256,584,783
Manf,0.04960956489529686,174,360,496
mRpS33,0.18791420197922137,114,128,179
CSN5,0.06612229373518463,326,249,343
CSN5,0.06050870929661256,328,251,343
CG10340,0.10395593699766204,279,218,208
Fas1,0.0699461037122206,656,607,610
Fas1,0.06994776015714649,663,607,610
Fas1,0.07859650584915467,637,560,560
Fas1,0.06994776015736315,662,607,610
Fas1,0.06994610371294019,650,607,610
Fas1,0.06994610371258014,653,607,610
Fas1,0.07859650585083905,625,560,560
Arl6IP1,0.0578731704998533,198,325,432
Arl6IP1,0.0578731704998533,198,325,432
CCT3,0.05305672949995288,545,1089,1586
CCT3,0.05305672949995288,545,1089,1586
CCT3,0.05305672949995288,545,1089,1586
CCT3,0.05305672949995288,545,1089,1586
EMC2B,0.15150446946059049,283,324,496
EMC2B,0.15150446946059049,283,324,496
EMC2A,0.09152139458916875,283,311,526
EMC2A,0.09152139458916875,283,311,526
Irc,0.0953173115469726,698,440,514
Irc,0.0953173115469726,698,440,514
AdSL,0.10869610143518171,482,281,389
CG4009,0.10010434745894725,650,355,467
CG4009,0.10010434745894725,650,355,467
CG5220,0.26994870647278246,303,171,184
Ns1,0.10419664860346112,582,569,631
Det,0.1447655373276419,154,134,168
sds22,0.14859236019525696,327,297,510
Prx3,0.05956035257260894,235,379,380
alt,0.08671054264695077,843,1024,1717
alt,0.08690552526323364,875,1024,1718
alt,0.08671054264695077,843,1024,1717
alt,0.08671054264695077,843,1024,1717
alt,0.08690552526323364,875,1024,1718
alt,0.08671054264695077,843,1024,1717
alt,0.08671054264695077,843,1024,1717
alt,0.08671054264695077,843,1024,1717
Pxt,0.06187054168781839,810,7482,10791
Prx5,0.09630124644946403,191,275,332
CG7215,0.26581164284626513,131,76,104
Prx5,0.09630124644946403,191,275,332
CG7215,0.26581164284626513,131,76,104
wrd,0.09436767761288511,439,315,475
wrd,0.07928550881292917,671,393,580
wrd,0.07928550881292917,671,393,580
wrd,0.09021230297304572,704,387,578
wrd,0.08417460442485192,657,386,572
wrd,0.078923035964649,684,393,580
wrd,0.09021230297181193,717,387,578
wrd,0.07928550881292917,671,393,580
wrd,0.07928550881292917,671,393,580
wrd,0.08417460442485192,657,386,572
wrd,0.07928550881292917,671,393,580
wrd,0.08641736384969134,555,344,516
CG12321,0.11764579179015178,248,147,185
Non3,0.07135356531225912,321,261,309
Mdh2,0.12822184275646864,337,1005,1065
14-3-3epsilon,0.07410862937835727,262,2741,3335
14-3-3epsilon,0.07321168366400299,261,2724,3328
14-3-3epsilon,0.07439676717464011,257,2694,3290
14-3-3epsilon,0.07489081296814482,263,2758,3343
Rpb4,0.19485317792234458,140,93,143
eIF1A,0.11986186552675646,149,340,530
eIF1A,0.11986186552675646,149,340,530
eIF1A,0.11986186552675646,149,340,530
Dlc90F,0.17436436418567186,112,142,248
WRNexo,0.08213965469253773,354,255,536
WRNexo,0.08117270274981814,354,255,538
WRNexo,0.08117270275121377,355,255,538
CG14309,0.05412950360500102,967,613,1195
Vha100-2,0.06870263881005662,835,791,1021
Vha100-2,0.06870263881005662,835,791,1021
Mpc1,0.1335367500675999,108,59,65
Mpc1,0.1335367500675999,108,59,65
dnk,0.09125099099134121,251,208,253
dnk,0.09125099099134121,251,208,253
snRNP-U1-C,0.20272060181362722,146,111,135
CG14286,0.05724833895750836,201,305,389
NP15.6,0.14944895835568023,151,112,123
mRpL55,0.2507383943709659,108,59,67
ATPsynD,0.17824874059798412,179,621,698
ATPsynD,0.17824874059798412,179,621,698
ATPsynD,0.17824874059798412,179,621,698
Nsun5,0.13941267371304367,434,255,390
vib,0.09479744562442788,273,206,214
vib,0.11440301126192352,274,170,177
vib,0.09479744562442788,273,206,214
Vha13,0.29139153824294944,118,519,653
Vha13,0.29139153824294944,118,519,653
CG6195,0.06665245809332337,364,201,284
CG4572,0.07055093355778852,483,422,549
CG4572,0.07055093355778852,483,422,549
CG4572,0.07055093355778852,483,422,549
CG4686,0.16855672035125058,182,125,232
CG4686,0.16855672035125058,182,125,232
CG4390,0.11517507459529985,287,262,484
CG4390,0.11430118025566927,331,262,484
TFAM,0.06964000596907965,285,258,395
TFAM,0.06784200479038388,258,258,393
EloB,0.11908387481108396,119,65,117
Cdk2,0.14899142035383778,315,217,302
Cdk2,0.14899142035383778,315,217,302
Cdk2,0.14899142035383778,315,217,302
RpS20,0.07211220506528038,121,736,1357
RpS30,0.10683892040040238,133,661,1622
RpS30,0.10683892040040238,133,661,1622
RpS30,0.10683892040040238,133,661,1622
Atpalpha,0.03050255951758979,1003,1899,2676
Atpalpha,0.026591707418068267,1042,1926,2726
Atpalpha,0.03050255951758979,1003,1899,2676
Atpalpha,0.03050255951758979,1003,1899,2676
Atpalpha,0.035955319927428064,1003,1882,2680
Atpalpha,0.03199500751968487,1003,1859,2624
Atpalpha,0.03199500751968487,1003,1859,2624
Atpalpha,0.03050255951758979,1003,1899,2676
Atpalpha,0.035955319927428064,1003,1882,2680
Atpalpha,0.03050255951758979,1003,1899,2676
Atpalpha,0.04910959351454247,840,1425,2032
AnxB9,0.07882070704091643,325,926,1380
AnxB9,0.07882070704091643,325,926,1380
AnxB9,0.0748100121411987,325,919,1389
AnxB9,0.07872635918768134,325,923,1377
AnxB9,0.07872635918768134,325,923,1377
AnxB9,0.07882070704091643,325,926,1380
r-l,0.04891356177617323,494,399,681
Rab11,0.09929644982633401,215,521,555
Rab11,0.09929644982633401,215,521,555
slmb,0.09442510392523851,511,446,683
slmb,0.08385644731331676,598,451,698
slmb,0.09442510392523851,511,446,683
Rab1,0.29884435855207875,206,258,732
AP-2sigma,0.2609439266193975,143,173,280
mod(mdg4),0.07556911065258781,500,301,471
mod(mdg4),0.08738571601567074,476,309,471
mod(mdg4),0.07346969628066086,486,301,473
mod(mdg4),0.07452241159009221,537,304,476
mod(mdg4),0.07447745881947365,521,301,472
mod(mdg4),0.08290387763484286,541,306,471
mod(mdg4),0.08053749578169295,498,308,476
mod(mdg4),0.07047928770684042,515,305,481
mod(mdg4),0.07836057584769562,499,305,474
mod(mdg4),0.07252042015522475,542,305,479
mod(mdg4),0.07780355252685162,474,304,473
mod(mdg4),0.07063485001789088,540,303,478
mod(mdg4),0.07370728389612241,511,302,474
mod(mdg4),0.08041288642158856,477,305,472
mod(mdg4),0.06858230348248257,504,303,480
mod(mdg4),0.06389108591611387,604,304,485
mod(mdg4),0.08339767985292312,507,307,472
mod(mdg4),0.07302618652953574,535,303,476
mod(mdg4),0.0810586112199555,507,310,478
mod(mdg4),0.07346969628185696,489,301,473
mod(mdg4),0.06852213012808978,546,314,495
mod(mdg4),0.0834506566563824,581,312,478
RpI12,0.09156145131028615,121,64,95
mRpL35,0.14032024794303855,179,99,95
Cchl,0.14782027040042267,282,162,219
Cchl,0.14782027040042267,282,162,219
ND-42,0.12594399306269272,408,515,577
ND-42,0.12594399306269272,408,515,577
ND-42,0.12594399306269272,408,515,577
pit,0.05425033441508342,681,609,769
pit,0.05425033441508342,681,609,769
pit,0.05425033441508342,681,609,769
Sar1,0.10117957604448174,194,330,451
Sar1,0.10117957604448174,194,330,451
Sar1,0.10117957604448174,194,330,451
Sar1,0.10117957604448174,194,330,451
PyK,0.03696151820071003,513,2141,3441
PyK,0.0372916914368665,534,2144,3443
Nop56,0.05771934628119235,497,1038,1701
mats,0.14312180688447207,220,170,237
mats,0.14312180688447207,220,170,237
mats,0.14312180688447207,220,170,237
Rpn7,0.05341801646796489,390,939,1386
